profile_id,primary_sales_product_type,first_booking_time,first_issued_time,last_booking_time,last_issued_time,avg_booking_invoice_amount_idr,avg_issued_invoice_amount_idr,count_booking,count_issued
19766280,HOTEL,1970-01-01 00:25:07.792240664,1970-01-01 00:25:07.992333865,1970-01-01 00:25:47.700362234,1970-01-01 00:25:22.212376824,1816698.2,1282791.3333333333,5,3
12844400,HOTEL,1970-01-01 00:24:37.903174237,,1970-01-01 00:24:37.903174237,,267328.0,,1,0
22406902,TRAIN,1970-01-01 00:25:06.659802000,,1970-01-01 00:25:41.861822000,,215233.5,,2,0
18736312,FLIGHT,1970-01-01 00:24:56.889969498,1970-01-01 00:24:56.893059104,1970-01-01 00:25:05.270865601,1970-01-01 00:25:05.271706709,463880.33333333326,463880.33333333326,3,3
18092425,FLIGHT,1970-01-01 00:24:55.469888479,1970-01-01 00:24:55.471312868,1970-01-01 00:25:37.006980020,1970-01-01 00:25:37.007142841,1089378.5555555555,1157520.1176470588,27,17
19456909,FLIGHT,1970-01-01 00:25:30.030373757,1970-01-01 00:25:30.322349845,1970-01-01 00:25:30.315308518,1970-01-01 00:25:30.322349845,1823097.0,1754194.0,2,1
14645376,FLIGHT,1970-01-01 00:25:42.901780606,,1970-01-01 00:25:42.901780606,,1334928.8543999998,,1,0
40503498,TRAIN,1970-01-01 00:25:19.276659000,,1970-01-01 00:25:20.336063000,,167429.4,,5,0
15149197,HOTEL,1970-01-01 00:24:49.795831632,1970-01-01 00:24:49.804064459,1970-01-01 00:25:04.955781363,1970-01-01 00:25:04.956158665,335315.92307692306,334739.1,13,10
16332432,TRAIN,1970-01-01 00:24:50.939633000,1970-01-01 00:24:50.940484000,1970-01-01 00:25:11.976122000,1970-01-01 00:25:11.976474000,749466.3333333333,1080716.5,9,4
3211506,FLIGHT,1970-01-01 00:23:14.967702593,,1970-01-01 00:23:14.967702593,,599658.0,,1,0
21515558,FLIGHT,1970-01-01 00:25:03.973706884,,1970-01-01 00:25:03.976859340,,2467328.5,,2,0
7027770,TRAIN,1970-01-01 00:25:23.832236000,1970-01-01 00:25:23.832739000,1970-01-01 00:25:31.789038000,1970-01-01 00:25:31.789422000,492239.4285714286,459285.33333333326,7,3
9511205,FLIGHT,1970-01-01 00:24:23.461384641,1970-01-01 00:24:23.466981353,1970-01-01 00:25:47.390561395,1970-01-01 00:25:47.390797304,649017.6589595379,634133.890909091,173,165
672562,FLIGHT,1970-01-01 00:23:06.209394297,1970-01-01 00:23:06.210202649,1970-01-01 00:24:29.428013106,1970-01-01 00:24:29.428148329,843039.7272727274,918568.888888889,11,9
8321717,HOTEL,1970-01-01 00:24:16.703535097,1970-01-01 00:24:16.703810015,1970-01-01 00:24:21.554749913,1970-01-01 00:24:21.554856071,1317944.5,1891542.5,4,2
4937279,FLIGHT,1970-01-01 00:23:44.861272417,1970-01-01 00:23:44.864728737,1970-01-01 00:25:49.007727482,1970-01-01 00:25:49.012641211,2198452.4098939933,1952405.0,849,433
28044534,HOTEL,1970-01-01 00:25:13.424615832,,1970-01-01 00:25:13.424615832,,214551.0,,1,0
10958206,FLIGHT,1970-01-01 00:24:42.799087120,,1970-01-01 00:24:42.799087120,,789165.0,,1,0
3874617,FLIGHT,1970-01-01 00:23:29.360400305,1970-01-01 00:23:46.038975089,1970-01-01 00:25:10.323095244,1970-01-01 00:24:50.662067682,1279547.6575342466,1731931.6956521738,73,23
18048103,HOTEL,1970-01-01 00:25:14.025379626,1970-01-01 00:25:14.025664940,1970-01-01 00:25:14.025416343,1970-01-01 00:25:14.025664940,796879.5,796993.0,2,1
16336412,TRAIN,1970-01-01 00:24:51.106094000,1970-01-01 00:24:51.107187000,1970-01-01 00:25:48.411409000,1970-01-01 00:25:48.411766000,309479.22222222225,247841.3333333333,9,3
1055938,FLIGHT,1970-01-01 00:23:09.626375001,1970-01-01 00:23:32.994200995,1970-01-01 00:25:24.523168007,1970-01-01 00:25:24.523469489,2390962.4918032787,1243036.1935483871,61,31
3885019,HOTEL,1970-01-01 00:25:28.628606490,1970-01-01 00:25:28.628792620,1970-01-01 00:25:32.765468553,1970-01-01 00:25:32.765693418,371316.0,394695.0,6,3
49287778,HOTEL,1970-01-01 00:25:23.100253658,,1970-01-01 00:25:23.100610259,,196807.5,,2,0
24095866,HOTEL,1970-01-01 00:25:13.226601976,1970-01-01 00:25:13.226747326,1970-01-01 00:25:45.551604380,1970-01-01 00:25:45.551682975,578012.25,743516.5,4,2
20043048,FLIGHT,1970-01-01 00:24:59.914072939,1970-01-01 00:24:59.991443608,1970-01-01 00:25:20.127975396,1970-01-01 00:25:14.877977083,878275.2418749267,652099.401865,41,4
84718603,FLIGHT,1970-01-01 00:25:41.037071127,1970-01-01 00:25:41.060840462,1970-01-01 00:25:44.779556473,1970-01-01 00:25:41.643726151,647054.3604016667,624828.47345,6,2
10594011,FLIGHT,1970-01-01 00:24:27.901307864,1970-01-01 00:24:27.902202501,1970-01-01 00:25:25.434669042,1970-01-01 00:25:25.435557615,570854.5,646816.75,6,4
10581535,FLIGHT,1970-01-01 00:24:27.868280707,,1970-01-01 00:24:27.868363510,,1178759.0,,2,0
68074409,FLIGHT,1970-01-01 00:25:30.768322937,1970-01-01 00:25:30.769055519,1970-01-01 00:25:34.424332610,1970-01-01 00:25:34.425454502,2125946.25,1743015.8333333333,8,6
12016847,FLIGHT,1970-01-01 00:24:33.912511908,1970-01-01 00:24:33.914374601,1970-01-01 00:25:39.932094469,1970-01-01 00:25:30.855247610,1252012.75,1346933.6666666667,8,6
24026623,HOTEL,1970-01-01 00:25:10.548228188,1970-01-01 00:25:10.548450316,1970-01-01 00:25:12.045506300,1970-01-01 00:25:12.045845578,299110.0,299110.0,2,2
94562573,TRAIN,1970-01-01 00:25:44.073349000,1970-01-01 00:25:44.073756000,1970-01-01 00:25:44.147471000,1970-01-01 00:25:44.148088000,132963.33333333334,124481.5,3,2
14319330,FLIGHT,1970-01-01 00:24:43.328895996,1970-01-01 00:24:43.329209964,1970-01-01 00:25:47.293402502,1970-01-01 00:25:47.293534725,809924.1956521741,814878.5588235294,46,34
20495303,FLIGHT,1970-01-01 00:25:01.046922594,1970-01-01 00:25:01.048555568,1970-01-01 00:25:47.484906662,1970-01-01 00:25:47.485899836,1235730.6666666667,1208813.4444444445,36,27
20713234,FLIGHT,1970-01-01 00:25:08.046098398,1970-01-01 00:25:08.213586355,1970-01-01 00:25:15.044265376,1970-01-01 00:25:15.053144956,1411297.8767333336,1785910.5951,3,2
9696106,HOTEL,1970-01-01 00:24:25.003745659,1970-01-01 00:24:25.262630415,1970-01-01 00:25:44.772028015,1970-01-01 00:24:48.765056848,1187658.3199999998,1510929.3333333333,25,6
5484093,HOTEL,1970-01-01 00:24:40.692826085,,1970-01-01 00:24:40.698076062,,2563988.4,,5,0
7477897,HOTEL,1970-01-01 00:24:10.507676108,,1970-01-01 00:24:10.507676108,,1552952.62916,,1,0
53629629,TRAIN,1970-01-01 00:25:25.694689000,1970-01-01 00:25:25.695299000,1970-01-01 00:25:25.694689000,1970-01-01 00:25:25.695299000,199184.0,199184.0,1,1
95629778,FLIGHT,1970-01-01 00:25:46.366251786,1970-01-01 00:25:46.402373715,1970-01-01 00:25:46.760499313,1970-01-01 00:25:46.760926156,549757.362995,579630.52269,4,2
3446436,FLIGHT,1970-01-01 00:23:22.388570542,1970-01-01 00:23:22.396414472,1970-01-01 00:25:48.846390364,1970-01-01 00:25:48.846614848,823302.784090909,729389.154185022,352,227
3581771,HOTEL,1970-01-01 00:24:16.573104857,1970-01-01 00:24:16.578608322,1970-01-01 00:25:45.035006992,1970-01-01 00:25:45.035162154,1120290.6666666667,1010130.5,3,2
51042037,TRAIN,1970-01-01 00:25:23.822535000,1970-01-01 00:25:23.823250000,1970-01-01 00:25:23.842454000,1970-01-01 00:25:23.843016000,490443.0,517712.0,3,2
4072816,FLIGHT,1970-01-01 00:23:33.183753150,,1970-01-01 00:24:36.636411484,,1325461.6,,5,0
13719264,HOTEL,1970-01-01 00:24:41.425865242,,1970-01-01 00:24:41.518492302,,3264807.2,,5,0
12372926,HOTEL,1970-01-01 00:25:32.250285785,1970-01-01 00:25:32.251792531,1970-01-01 00:25:46.005549935,1970-01-01 00:25:46.005686162,140722.0,154492.5,3,2
12122766,FLIGHT,1970-01-01 00:24:34.425524499,,1970-01-01 00:24:34.425524499,,3021899.0,,1,0
23954957,HOTEL,1970-01-01 00:25:10.195426946,,1970-01-01 00:25:10.195426946,,445717.0,,1,0
10369432,HOTEL,1970-01-01 00:25:05.479782583,1970-01-01 00:25:09.163322301,1970-01-01 00:25:48.247746869,1970-01-01 00:25:48.248173523,342849.6875,330543.63636363635,16,11
7270423,TRIP,1970-01-01 00:25:04.628737000,,1970-01-01 00:25:04.629344000,,2333510.0,,2,0
101449667,FLIGHT,1970-01-01 00:25:47.566377787,1970-01-01 00:25:47.566785410,1970-01-01 00:25:47.566377787,1970-01-01 00:25:47.566785410,818919.7661900001,818919.7661900001,1,1
5963709,FLIGHT,1970-01-01 00:23:55.649152386,1970-01-01 00:23:55.757271874,1970-01-01 00:24:49.174141373,1970-01-01 00:24:49.174977780,1654402.5833333333,1249710.5,12,2
23723207,HOTEL,1970-01-01 00:25:09.606922840,1970-01-01 00:25:09.608039084,1970-01-01 00:25:13.499055449,1970-01-01 00:25:13.232729695,835006.25,993760.5,4,2
70243142,HOTEL,1970-01-01 00:25:31.709993493,,1970-01-01 00:25:31.709993493,,631918.0,,1,0
19645989,FLIGHT,1970-01-01 00:24:59.001945061,,1970-01-01 00:24:59.001945061,,277712.94940999994,,1,0
4466904,HOTEL,1970-01-01 00:23:39.239268164,1970-01-01 00:23:39.252623447,1970-01-01 00:24:30.404613870,1970-01-01 00:24:30.405008528,723076.52,514334.5,25,8
87348486,HOTEL,1970-01-01 00:25:43.667476720,,1970-01-01 00:25:48.740787533,,449548.4746525,,4,0
23628917,HOTEL,1970-01-01 00:25:09.369066626,,1970-01-01 00:25:09.369066626,,357098.0,,1,0
26217744,TRAIN,1970-01-01 00:25:12.626551000,1970-01-01 00:25:12.628726000,1970-01-01 00:25:12.626551000,1970-01-01 00:25:12.628726000,458299.0,458299.0,1,1
9204892,FLIGHT,1970-01-01 00:24:21.938283521,1970-01-01 00:24:21.939335981,1970-01-01 00:24:48.414815628,1970-01-01 00:24:48.415091742,747399.8461538461,752737.6666666665,26,21
3829445,FLIGHT,1970-01-01 00:23:28.629614452,1970-01-01 00:23:28.630234600,1970-01-01 00:25:48.907578021,1970-01-01 00:25:48.907637157,605031.6501650164,598460.6762295085,303,244
10104235,TRIP,1970-01-01 00:25:11.589239000,1970-01-01 00:25:11.589973000,1970-01-01 00:25:30.784115000,1970-01-01 00:25:30.784465000,1706383.0,1606770.0,4,2
85698881,FLIGHT,1970-01-01 00:25:39.575245077,1970-01-01 00:25:39.578196866,1970-01-01 00:25:39.576431791,1970-01-01 00:25:39.578196866,815600.0,815600.0,3,1
14416895,FLIGHT,1970-01-01 00:24:43.617904712,1970-01-01 00:24:43.618348069,1970-01-01 00:24:48.692792897,1970-01-01 00:24:48.693048989,609004.174585,713856.2285633334,4,3
71111445,FLIGHT,1970-01-01 00:25:32.096008428,1970-01-01 00:25:33.429948695,1970-01-01 00:25:45.525287795,1970-01-01 00:25:45.525432225,1710111.0,2084339.0,8,3
4621359,TRAIN,1970-01-01 00:24:55.202726000,1970-01-01 00:24:55.203758000,1970-01-01 00:25:13.331310000,1970-01-01 00:24:55.203758000,243598.4,219545.0,5,1
19594388,TRAIN,1970-01-01 00:24:58.881343000,1970-01-01 00:24:58.881766000,1970-01-01 00:25:09.084538763,1970-01-01 00:25:09.084842000,289914.1666666667,289914.1666666667,6,6
49655825,TRAIN,1970-01-01 00:25:23.286432000,1970-01-01 00:25:23.339541000,1970-01-01 00:25:46.515455000,1970-01-01 00:25:46.515076000,71067.5,78979.6,56,5
11452609,FLIGHT,1970-01-01 00:24:32.115596257,1970-01-01 00:24:32.119699178,1970-01-01 00:24:32.435768402,1970-01-01 00:24:32.119699178,513273.5,505049.0,2,1
83911321,FLIGHT,1970-01-01 00:25:38.578227091,1970-01-01 00:25:38.579351513,1970-01-01 00:25:38.578583406,1970-01-01 00:25:38.579351513,3397193.8,3390732.8,2,1
11259693,HOTEL,1970-01-01 00:24:43.255124416,1970-01-01 00:24:43.257497470,1970-01-01 00:25:04.211963848,1970-01-01 00:24:43.257497470,828340.3333333333,966788.0,3,1
87862693,TRAIN,1970-01-01 00:25:41.842684000,1970-01-01 00:25:41.843021000,1970-01-01 00:25:41.843005000,1970-01-01 00:25:41.843201000,271904.0,271904.0,2,2
63843896,HOTEL,1970-01-01 00:25:29.158096465,,1970-01-01 00:25:43.206565330,,565707.2496099,,10,0
64426846,TRAIN,1970-01-01 00:25:48.237425000,1970-01-01 00:25:48.313476000,1970-01-01 00:25:48.311958000,1970-01-01 00:25:48.313476000,186778.0,186903.0,2,1
17739562,FLIGHT,1970-01-01 00:24:54.090676596,,1970-01-01 00:24:55.859193030,,375105.0,,2,0
20918239,FLIGHT,1970-01-01 00:25:02.770031118,1970-01-01 00:25:02.771210360,1970-01-01 00:25:17.396585132,1970-01-01 00:25:17.397304485,696854.0,689761.0,5,4
91659015,FLIGHT,1970-01-01 00:25:42.793990851,,1970-01-01 00:25:42.793990851,,1615000.0,,1,0
100455354,HOTEL,1970-01-01 00:25:47.830279841,1970-01-01 00:25:47.830868087,1970-01-01 00:25:47.830279841,1970-01-01 00:25:47.830868087,300861.0,300861.0,1,1
79263857,HOTEL,1970-01-01 00:25:36.136925829,1970-01-01 00:25:37.247829735,1970-01-01 00:25:39.604228459,1970-01-01 00:25:39.604476512,512813.024138,548197.865495,5,2
19065647,TRAIN,1970-01-01 00:25:23.430449000,,1970-01-01 00:25:23.430449000,,219342.0,,1,0
95898138,TRAIN,1970-01-01 00:25:48.763702000,,1970-01-01 00:25:48.763702000,,189752.0,,1,0
39739351,HOTEL,1970-01-01 00:25:18.929879654,1970-01-01 00:25:18.930005960,1970-01-01 00:25:32.915353578,1970-01-01 00:25:32.915449980,1714645.2,1734325.3333333333,5,3
4532807,HOTEL,1970-01-01 00:24:07.099014078,,1970-01-01 00:24:10.415005709,,382434.0,,2,0
11052613,TRIP,1970-01-01 00:25:06.401044000,1970-01-01 00:25:06.403815000,1970-01-01 00:25:06.401044000,1970-01-01 00:25:06.403815000,7187198.0,7187198.0,1,1
9679312,HOTEL,1970-01-01 00:24:24.525956480,1970-01-01 00:25:22.135891027,1970-01-01 00:25:30.751856839,1970-01-01 00:25:30.752161772,679914.7894736842,479667.5,19,4
28409258,FLIGHT,1970-01-01 00:25:13.604091150,1970-01-01 00:25:13.604285160,1970-01-01 00:25:20.427296579,1970-01-01 00:25:20.427579675,827718.3794757144,701593.7651740001,7,2
7295395,HOTEL,1970-01-01 00:24:09.250606986,1970-01-01 00:24:42.292786147,1970-01-01 00:25:02.722256672,1970-01-01 00:24:57.774910865,400903.57142857136,387244.5,14,6
6516290,HOTEL,1970-01-01 00:24:01.084961602,1970-01-01 00:24:01.088955692,1970-01-01 00:25:20.495478522,1970-01-01 00:24:15.590303689,1168923.7142857143,712980.75,21,4
4481260,HOTEL,1970-01-01 00:25:13.136952397,1970-01-01 00:25:13.273583927,1970-01-01 00:25:35.290335236,1970-01-01 00:25:13.273583927,494997.33333333326,375881.0,6,1
83365695,HOTEL,1970-01-01 00:25:38.309817622,1970-01-01 00:25:40.561414575,1970-01-01 00:25:40.558900975,1970-01-01 00:25:40.561414575,736947.25,426657.0,4,1
7029795,TRIP,1970-01-01 00:25:16.528678000,1970-01-01 00:25:16.530647000,1970-01-01 00:25:16.528678000,1970-01-01 00:25:16.530647000,2698302.0,2698302.0,1,1
19912357,FLIGHT,1970-01-01 00:25:03.808899461,1970-01-01 00:25:03.810572620,1970-01-01 00:25:19.009220834,1970-01-01 00:25:14.528297759,630922.3333333334,576471.25,6,4
99564625,HOTEL,1970-01-01 00:25:46.577849116,,1970-01-01 00:25:46.578257330,,375434.8260375,,2,0
8450102,HOTEL,1970-01-01 00:24:32.633222193,1970-01-01 00:24:32.634968359,1970-01-01 00:24:32.633222193,1970-01-01 00:24:32.634968359,2488127.0,2488127.0,1,1
3378830,FLIGHT,1970-01-01 00:23:24.044076217,1970-01-01 00:23:34.651916840,1970-01-01 00:25:13.687173127,1970-01-01 00:25:03.653744364,828405.5,892965.7272727274,20,11
19939349,HOTEL,1970-01-01 00:24:59.606079023,1970-01-01 00:24:59.606852702,1970-01-01 00:25:19.831035151,1970-01-01 00:25:19.831178458,455014.0471,455014.0471,2,2
24915360,FLIGHT,1970-01-01 00:25:12.046013932,1970-01-01 00:25:12.050009975,1970-01-01 00:25:12.226439249,1970-01-01 00:25:12.226582097,363863.25,349883.0,4,2
6699132,FLIGHT,1970-01-01 00:24:03.090949578,1970-01-01 00:24:13.865660479,1970-01-01 00:24:13.863260616,1970-01-01 00:24:13.865660479,474596.5625,257454.0,16,1
64773650,FLIGHT,1970-01-01 00:25:29.505824214,1970-01-01 00:25:29.507727035,1970-01-01 00:25:29.505824214,1970-01-01 00:25:29.507727035,1137269.177676,1137269.177676,1,1
83989490,HOTEL,1970-01-01 00:25:44.966736610,1970-01-01 00:25:44.969978116,1970-01-01 00:25:45.380205622,1970-01-01 00:25:45.380986583,282955.44444444444,331059.0,9,3
86756419,FLIGHT,1970-01-01 00:25:40.287349369,1970-01-01 00:25:40.288142646,1970-01-01 00:25:48.484607407,1970-01-01 00:25:48.484823579,3523848.5333333327,3523848.5333333327,15,15
15940532,TRAIN,1970-01-01 00:24:49.049859000,,1970-01-01 00:24:49.049859000,,39929.0,,1,0
10852319,HOTEL,1970-01-01 00:25:16.871819987,1970-01-01 00:25:16.872562222,1970-01-01 00:25:17.305629620,1970-01-01 00:25:16.872562222,109930.0,99698.0,2,1
9351323,HOTEL,1970-01-01 00:24:22.638527849,1970-01-01 00:24:22.639283073,1970-01-01 00:25:16.254432553,1970-01-01 00:25:12.916299627,293968.25,297622.4666666667,20,15
81142808,HOTEL,1970-01-01 00:25:44.436059394,,1970-01-01 00:25:44.436059394,,1349634.0,,1,0
18419603,HOTEL,1970-01-01 00:24:57.021816818,1970-01-01 00:24:57.022491344,1970-01-01 00:25:25.792919481,1970-01-01 00:24:57.140647137,3937642.142857143,6740324.5,14,2
41866024,HOTEL,1970-01-01 00:25:21.472640417,1970-01-01 00:25:21.474152470,1970-01-01 00:25:29.493002461,1970-01-01 00:25:29.493844108,471062.5,471062.5,2,2
6236608,HOTEL,1970-01-01 00:25:23.083095755,1970-01-01 00:25:23.084130970,1970-01-01 00:25:23.083095755,1970-01-01 00:25:23.084130970,298705.0,298705.0,1,1
16288393,HOTEL,1970-01-01 00:24:50.166227618,1970-01-01 00:24:50.166782455,1970-01-01 00:25:33.193705591,1970-01-01 00:25:33.194337576,1120049.0625,1043717.7777777778,16,9
11066329,FLIGHT,1970-01-01 00:24:35.455297695,1970-01-01 00:24:35.468680568,1970-01-01 00:24:35.466678771,1970-01-01 00:24:35.468680568,2867873.0,2837342.0,3,1
14640962,FLIGHT,1970-01-01 00:24:45.759334471,1970-01-01 00:24:46.131681982,1970-01-01 00:24:46.131441261,1970-01-01 00:24:46.131681982,975404.0,918264.0,2,1
63827275,TRAIN,1970-01-01 00:25:45.537953000,1970-01-01 00:25:45.538764000,1970-01-01 00:25:45.538434000,1970-01-01 00:25:45.538764000,67090.0,89795.0,4,1
5772507,FLIGHT,1970-01-01 00:23:53.859868722,1970-01-01 00:23:54.978464477,1970-01-01 00:25:03.399374291,1970-01-01 00:25:01.514093298,1006730.605263158,861155.88,76,25
25753093,FLIGHT,1970-01-01 00:25:12.831434929,1970-01-01 00:25:12.831998995,1970-01-01 00:25:43.807562572,1970-01-01 00:25:43.814138762,1827440.7777777775,1981350.6666666667,9,3
23188229,FLIGHT,1970-01-01 00:25:09.675428146,,1970-01-01 00:25:09.675428146,,2114392.0,,1,0
12577347,FLIGHT,1970-01-01 00:24:36.583909652,,1970-01-01 00:24:36.583909652,,1671235.345398,,1,0
8323621,FLIGHT,1970-01-01 00:24:17.428065568,1970-01-01 00:24:17.429127331,1970-01-01 00:24:23.140233433,1970-01-01 00:24:23.141308791,474677.5,474677.5,2,2
13827528,TRAIN,1970-01-01 00:25:46.076999000,,1970-01-01 00:25:46.089152000,,249437.0,,4,0
8554161,FLIGHT,1970-01-01 00:24:18.129673505,1970-01-01 00:24:40.484883218,1970-01-01 00:25:38.542844240,1970-01-01 00:25:38.543119925,1402718.6285714286,1260178.4285714286,35,14
12010158,HOTEL,1970-01-01 00:24:45.326647822,1970-01-01 00:24:45.327901774,1970-01-01 00:24:45.326647822,1970-01-01 00:24:45.327901774,1554879.0,1554879.0,1,1
13181856,HOTEL,1970-01-01 00:24:39.380778053,,1970-01-01 00:24:39.380778053,,474017.0,,1,0
13241333,FLIGHT,1970-01-01 00:24:39.657568634,,1970-01-01 00:24:39.657568634,,1270733.221728,,1,0
14507748,HOTEL,1970-01-01 00:24:59.141858290,1970-01-01 00:24:59.142314150,1970-01-01 00:24:59.141858290,1970-01-01 00:24:59.142314150,513917.0,513917.0,1,1
22200709,HOTEL,1970-01-01 00:25:21.800587968,1970-01-01 00:25:21.813502242,1970-01-01 00:25:39.957584461,1970-01-01 00:25:39.957725139,3352705.875,4538349.666666667,8,3
6655488,FLIGHT,1970-01-01 00:24:15.081092173,1970-01-01 00:24:15.081518098,1970-01-01 00:25:46.413333922,1970-01-01 00:25:46.413453150,1252085.7999999998,1263191.65,50,40
14960114,FLIGHT,1970-01-01 00:24:46.641392239,,1970-01-01 00:24:52.588602493,,3553792.5329400003,,9,0
94078709,TRAIN,1970-01-01 00:25:43.849818000,,1970-01-01 00:25:44.444267000,,83462.5,,2,0
6217821,FLIGHT,1970-01-01 00:23:57.642084760,1970-01-01 00:25:12.016859813,1970-01-01 00:25:12.015876214,1970-01-01 00:25:12.016859813,1095012.5,635706.0,2,1
70403490,FLIGHT,1970-01-01 00:25:35.532376657,,1970-01-01 00:25:35.580361264,,1336806.9076485,,2,0
78919584,FLIGHT,1970-01-01 00:25:36.026606039,1970-01-01 00:25:36.488128269,1970-01-01 00:25:36.487038114,1970-01-01 00:25:36.488128269,1766555.857142857,2355391.0,7,1
24706145,HOTEL,1970-01-01 00:25:11.969852438,1970-01-01 00:25:13.766985316,1970-01-01 00:25:24.301373017,1970-01-01 00:25:24.301806566,1055483.0,672984.4,6,5
5070061,FLIGHT,1970-01-01 00:23:46.490994357,1970-01-01 00:23:46.493033748,1970-01-01 00:25:47.616902671,1970-01-01 00:25:47.441432550,2767212.054054054,2002994.7777777775,37,9
217819,FLIGHT,1970-01-01 00:23:08.112494830,1970-01-01 00:23:08.114674530,1970-01-01 00:23:26.171213373,1970-01-01 00:23:26.175785933,1331294.5,1245535.5,6,4
8361581,FLIGHT,1970-01-01 00:24:34.019198818,1970-01-01 00:24:34.022319803,1970-01-01 00:24:37.227779435,1970-01-01 00:24:37.228258536,591232.0,532943.6666666665,4,3
37272913,FLIGHT,1970-01-01 00:25:19.459001997,1970-01-01 00:25:19.460759797,1970-01-01 00:25:19.459001997,1970-01-01 00:25:19.460759797,566625.0,566625.0,1,1
32787595,FLIGHT,1970-01-01 00:25:15.766224705,1970-01-01 00:25:15.846990341,1970-01-01 00:25:41.906090775,1970-01-01 00:25:16.531947795,1091727.1666666667,1008239.6666666666,6,3
3153235,FLIGHT,1970-01-01 00:23:12.879766901,1970-01-01 00:23:41.925278477,1970-01-01 00:23:41.917880062,1970-01-01 00:23:41.925278477,1626343.0,690818.0,3,1
4415015,TRAIN,1970-01-01 00:24:48.422775000,1970-01-01 00:24:48.442821000,1970-01-01 00:25:03.375317000,1970-01-01 00:25:03.376599000,313954.0,298090.14285714284,19,7
21504494,HOTEL,1970-01-01 00:25:06.593688519,1970-01-01 00:25:06.595643544,1970-01-01 00:25:06.594185725,1970-01-01 00:25:06.595643544,202390.66666666663,204049.0,3,1
84013941,HOTEL,1970-01-01 00:25:41.048391966,1970-01-01 00:25:41.049679230,1970-01-01 00:25:41.048391966,1970-01-01 00:25:41.049679230,403992.53825,403992.53825,1,1
1418665,FLIGHT,1970-01-01 00:23:38.624638611,1970-01-01 00:23:38.625538426,1970-01-01 00:25:46.236444467,1970-01-01 00:25:35.686171264,1045442.6172839508,959342.6136363635,81,44
14231863,TRAIN,1970-01-01 00:24:48.188774000,1970-01-01 00:24:48.192487000,1970-01-01 00:25:45.825454000,1970-01-01 00:25:36.734239000,142294.22666666663,131617.25,75,12
10490780,FLIGHT,1970-01-01 00:25:21.414677063,1970-01-01 00:25:21.415012644,1970-01-01 00:25:21.414677063,1970-01-01 00:25:21.415012644,1535929.0,1535929.0,1,1
46695775,HOTEL,1970-01-01 00:25:21.902295554,1970-01-01 00:25:21.903566393,1970-01-01 00:25:47.560287021,1970-01-01 00:25:47.561458737,353231.3846153846,318276.875,13,8
18438890,FLIGHT,1970-01-01 00:24:56.049130752,,1970-01-01 00:24:56.192752828,,504765.0,,6,0
23295382,TRAIN,1970-01-01 00:25:08.548104000,1970-01-01 00:25:08.548634000,1970-01-01 00:25:44.349727000,1970-01-01 00:25:44.350502000,197554.125,139576.66666666666,8,3
12444695,FLIGHT,1970-01-01 00:24:35.912723010,1970-01-01 00:24:35.914955285,1970-01-01 00:24:36.418925153,1970-01-01 00:24:36.423404002,392674.8633045,392674.8633045,2,2
8924179,FLIGHT,1970-01-01 00:24:20.424712303,1970-01-01 00:25:43.225258052,1970-01-01 00:25:44.749725671,1970-01-01 00:25:43.397270479,2556123.222222222,2427678.5,9,2
19953733,TRAIN,1970-01-01 00:25:11.157208000,1970-01-01 00:25:12.359250000,1970-01-01 00:25:47.260400000,1970-01-01 00:25:47.198288000,209731.64285714287,219192.5,14,2
6893358,TRIP,1970-01-01 00:25:43.471159000,,1970-01-01 00:25:43.471159000,,5946777.0,,1,0
23345271,FLIGHT,1970-01-01 00:25:09.245112919,1970-01-01 00:25:11.868665718,1970-01-01 00:25:46.184142384,1970-01-01 00:25:15.468842886,3495845.6067000004,2649471.880866667,10,3
14645461,HOTEL,1970-01-01 00:24:48.095006806,1970-01-01 00:24:48.370337789,1970-01-01 00:25:47.690201147,1970-01-01 00:25:47.690335535,6065879.476190476,5303302.666666667,21,12
9387112,FLIGHT,1970-01-01 00:24:22.849565778,1970-01-01 00:24:23.381100394,1970-01-01 00:24:23.378408775,1970-01-01 00:24:23.381100394,2612431.4545454546,2681737.0,11,1
50366247,FLIGHT,1970-01-01 00:25:24.445507873,1970-01-01 00:25:36.250427428,1970-01-01 00:25:36.250156276,1970-01-01 00:25:36.250427428,1876534.6666666667,3141175.0,3,1
24355798,FLIGHT,1970-01-01 00:25:11.197809106,1970-01-01 00:25:11.199738312,1970-01-01 00:25:38.693660979,1970-01-01 00:25:11.199738312,858671.0,1167642.0,2,1
9769886,FLIGHT,1970-01-01 00:25:02.184615072,1970-01-01 00:25:02.189031481,1970-01-01 00:25:44.001912854,1970-01-01 00:25:32.399832803,1286783.843283582,1185940.7238095233,134,105
7080242,FLIGHT,1970-01-01 00:24:07.167955859,1970-01-01 00:24:07.734759907,1970-01-01 00:25:39.747826015,1970-01-01 00:25:33.257897491,5375693.636363637,3418837.65,44,20
444243,FLIGHT,1970-01-01 00:23:10.454706533,1970-01-01 00:23:10.459102649,1970-01-01 00:23:10.462240806,1970-01-01 00:23:10.467269210,404011.5,404011.5,2,2
17677163,TRAIN,1970-01-01 00:24:54.428136000,1970-01-01 00:24:54.467922000,1970-01-01 00:24:54.467022000,1970-01-01 00:24:54.467922000,932041.5,931583.0,2,1
